发布者;IP属地;帖子账号粉丝数;转发数;评论数;点赞数;文本;话题;一级账号粉丝数;用户名;评论属地;评论内容;评论时间;评论点赞数;主题相似度;标记;是否为官媒;用户性别;sentence;score;dic_score;word_score
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;145;小灰灰爱吃肉肉2021;其他;回复@湖南小乔:[爱你];2023-01-05 12:13:33;0;0.010317715331023;1;0;男;回复@湖南小乔:[爱你];0.06666666666666667;1.0;0.2
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;145;周周福运来;湖南;[爱你][爱你][爱你];2023-01-05 09:11:02;16;0.010317715331023;1;0;男;[爱你][爱你][爱你];0.2;3.0;1.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;105;是诺诺吖up;江苏;[哈哈]每天都看消息，昨天美股新能源涨了;2023-01-05 09:09:57;1;0.010317715331023;0;0;女;[哈哈]每天都看消息，昨天美股新能源涨了;0.06666666666666667;1.0;0.1
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;105;丨小小小丶天;广东;回复@湖南小乔:战胜恐惧，绝不贪婪战胜恐惧，绝不贪婪战胜恐惧，绝不贪婪;2023-02-03 21:57:42;0;0.010317715331023;1;0;女;回复@湖南小乔:战胜恐惧，绝不贪婪战胜恐惧，绝不贪婪战胜恐惧，绝不贪婪;0.06666666666666667;1.0;0.0625
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;105;还是老样子丶;其他;回复@湖南小乔:[微笑];2023-02-03 16:54:18;0;0.010317715331023;1;0;男;回复@湖南小乔:[微笑];0.06666666666666667;1.0;0.2
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;105;广州码头v;其他;回复@湖南小乔:[哈哈];2023-02-03 11:31:20;0;0.010317715331023;1;0;男;回复@湖南小乔:[哈哈];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;105;sandywuuuuu;广西;回复@湖南小乔:[心][心][心][心];2023-02-02 17:01:36;0;0.010317715331023;1;0;女;回复@湖南小乔:[心][心][心][心];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;105;张老师坚强0511;北京;回复@湖南小乔:[哈哈];2023-02-01 21:09:10;0;0.010317715331023;1;0;女;回复@湖南小乔:[哈哈];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;105;封闭货车托马斯小火车;广西;回复@湖南小乔:[抱一抱];2023-01-24 14:22:18;0;0.010317715331023;1;0;男;回复@湖南小乔:[抱一抱];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;105;周周看不到我;北京;回复@湖南小乔:[心];2023-01-20 17:34:08;0;0.010317715331023;1;0;女;回复@湖南小乔:[心];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;105;甲乙丙丁ann;海外;回复@湖南小乔:[可爱][可爱][可爱];2023-01-12 14:04:27;0;0.010317715331023;1;0;男;回复@湖南小乔:[可爱][可爱][可爱];0.2;3.0;0.42857142857142855
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;105;周周福运来;湖南;[偷笑][偷笑][偷笑];2023-01-05 09:11:42;17;0.010317715331023;1;0;男;[偷笑][偷笑][偷笑];-0.15789473684210525;-3.0;-0.5
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;34;陌路soking;湖北;今天行情一直往上[打call];2023-01-05 09:10:54;0;0.010317715331023;0;0;男;今天行情一直往上[打call];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;34;丨小小小丶天;广东;回复@湖南小乔:[并不简单][并不简单][并不简单][并不简单][并不简单][并不简单];2023-02-03 21:58:23;0;0.010317715331023;1;0;女;回复@湖南小乔:[并不简单][并不简单][并不简单][并不简单][并不简单][并不简单];-0.3157894736842105;-6.0;-0.2727272727272727
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;34;还是老样子丶;其他;回复@湖南小乔:[坏笑];2023-02-03 16:54:24;0;0.010317715331023;1;0;男;回复@湖南小乔:[坏笑];-0.05263157894736842;-1.0;-0.16666666666666666
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;34;广州码头v;其他;回复@湖南小乔:🤗;2023-02-03 11:31:06;0;0.010317715331023;1;0;男;回复@湖南小乔:🤗;0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;34;sandywuuuuu;广西;回复@湖南小乔:[心][心][心][心][心];2023-02-02 17:01:43;0;0.010317715331023;1;0;女;回复@湖南小乔:[心][心][心][心][心];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;34;张老师坚强0511;北京;回复@湖南小乔:[心][心];2023-02-01 21:30:33;0;0.010317715331023;1;0;女;回复@湖南小乔:[心][心];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;34;封闭货车托马斯小火车;广西;回复@湖南小乔:[太开心];2023-01-24 14:22:24;0;0.010317715331023;1;0;男;回复@湖南小乔:[太开心];0.1;1.5;0.25
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;34;甲乙丙丁ann;海外;回复@湖南小乔:[笑而不语][笑而不语];2023-01-12 14:04:05;0;0.010317715331023;1;0;男;回复@湖南小乔:[笑而不语][笑而不语];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;34;周周福运来;湖南;图片评论 http://t.cn/A6KFzUFW;2023-01-05 09:13:31;17;0.010317715331023;1;0;男;图片评论 http://t.cn/A6KFzUFW;0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;127;O土豆啊土豆O;湖北;乔妹早呀[太开心][太开心];2023-01-05 09:11:14;0;0.010317715331023;0;0;女;乔妹早呀[太开心][太开心];0.2;3.0;0.5
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;127;丨小小小丶天;广东;回复@湖南小乔:[打call][打call][打call][打call][打call][打call][打call][打call];2023-02-03 22:16:30;0;0.010317715331023;1;0;女;回复@湖南小乔:[打call][打call][打call][打call][打call][打call][打call][打call];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;127;还是老样子丶;其他;回复@湖南小乔:[打call];2023-02-03 16:54:30;0;0.010317715331023;1;0;男;回复@湖南小乔:[打call];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;127;广州码头v;其他;回复@湖南小乔:[悲伤];2023-02-03 11:31:08;0;0.010317715331023;1;0;男;回复@湖南小乔:[悲伤];-0.05263157894736842;-1.0;-0.2
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;127;sandywuuuuu;广西;回复@湖南小乔:[鲜花];2023-02-02 17:16:19;0;0.010317715331023;1;0;女;回复@湖南小乔:[鲜花];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;127;张老师坚强0511;北京;回复@湖南小乔:[哈哈];2023-02-01 21:30:27;0;0.010317715331023;1;0;女;回复@湖南小乔:[哈哈];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;127;封闭货车托马斯小火车;广西;回复@湖南小乔:[互粉][互粉];2023-01-24 14:22:31;0;0.010317715331023;1;0;男;回复@湖南小乔:[互粉][互粉];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;127;甲乙丙丁ann;海外;回复@湖南小乔:[666][666][666];2023-01-12 12:44:48;0;0.010317715331023;1;0;男;回复@湖南小乔:[666][666][666];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;127;周周福运来;湖南;早呀[爱你];2023-01-05 09:12:51;17;0.010317715331023;1;0;男;早呀[爱你];0.06666666666666667;1.0;0.5
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;钱被风吹起时;福建;我要发财;2023-01-05 09:09:52;0;0.010317715331023;0;0;男;我要发财;0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;丨小小小丶天;广东;回复@湖南小乔:[傻眼][傻眼][傻眼][傻眼][傻眼][傻眼][傻眼][傻眼];2023-02-03 22:17:26;0;0.010317715331023;1;0;女;回复@湖南小乔:[傻眼][傻眼][傻眼][傻眼][傻眼][傻眼][傻眼][傻眼];-0.42105263157894735;-8.0;-0.6666666666666666
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;还是老样子丶;其他;回复@湖南小乔:[求饶];2023-02-03 16:54:36;0;0.010317715331023;1;0;男;回复@湖南小乔:[求饶];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;广州码头v;其他;回复@湖南小乔:[互粉];2023-02-03 11:31:09;0;0.010317715331023;1;0;男;回复@湖南小乔:[互粉];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;sandywuuuuu;广西;回复@湖南小乔:[鲜花][鲜花];2023-02-02 17:16:29;0;0.010317715331023;1;0;女;回复@湖南小乔:[鲜花][鲜花];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;张老师坚强0511;北京;回复@湖南小乔:[666];2023-02-01 21:30:22;0;0.010317715331023;1;0;女;回复@湖南小乔:[666];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;封闭货车托马斯小火车;广西;回复@湖南小乔:[太开心][太开心];2023-01-24 14:22:37;0;0.010317715331023;1;0;男;回复@湖南小乔:[太开心][太开心];0.2;3.0;0.375
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;甲乙丙丁ann;海外;回复@湖南小乔:[心][心][心];2023-01-12 12:44:38;0;0.010317715331023;1;0;男;回复@湖南小乔:[心][心][心];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;周周福运来;湖南;发！;2023-01-05 09:11:49;16;0.010317715331023;1;0;男;发！;0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;Aze_啊澤;其他;好样的 利好！！[doge][doge][doge];2023-01-05 09:09:48;0;0.010317715331023;0;0;男;好样的 利好！！[doge][doge][doge];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;丨小小小丶天;广东;回复@湖南小乔:[微笑][微笑][微笑][微笑];2023-02-03 22:18:11;0;0.010317715331023;1;0;女;回复@湖南小乔:[微笑][微笑][微笑][微笑];0.26666666666666666;4.0;0.5
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;还是老样子丶;其他;回复@湖南小乔:[心];2023-02-03 16:54:45;0;0.010317715331023;1;0;男;回复@湖南小乔:[心];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;广州码头v;其他;回复@湖南小乔:[努力];2023-02-03 11:31:10;0;0.010317715331023;1;0;男;回复@湖南小乔:[努力];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;sandywuuuuu;广西;回复@湖南小乔:[鲜花][鲜花][鲜花];2023-02-02 17:16:36;0;0.010317715331023;1;0;女;回复@湖南小乔:[鲜花][鲜花][鲜花];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;张老师坚强0511;北京;回复@湖南小乔:[允悲];2023-02-01 21:30:48;0;0.010317715331023;1;0;女;回复@湖南小乔:[允悲];-0.05263157894736842;-1.0;-0.16666666666666666
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;封闭货车托马斯小火车;广西;回复@湖南小乔:[抱一抱][抱一抱];2023-01-24 14:22:45;0;0.010317715331023;1;0;男;回复@湖南小乔:[抱一抱][抱一抱];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;甲乙丙丁ann;海外;回复@湖南小乔:[鼓掌][鼓掌][鼓掌];2023-01-12 12:44:25;0;0.010317715331023;1;0;男;回复@湖南小乔:[鼓掌][鼓掌][鼓掌];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;79;周周福运来;湖南;[哈哈];2023-01-05 09:11:06;16;0.010317715331023;1;0;男;[哈哈];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;525;爱吃桃桃的猴紫;湖南;涨;2023-01-05 13:47:20;1;0.010317715331023;0;0;女;涨;0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;799;林家有仔;福建;看看[太开心];2023-01-05 09:41:02;1;0.010317715331023;0;0;男;看看[太开心];0.1;1.5;0.5
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;237;阳光e流水;湖南;大A跟跌不跟涨;2023-01-05 09:16:31;1;0.010317715331023;0;0;男;大A跟跌不跟涨;0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;633;四字路人x;其他;[666][666][666];2023-02-02 11:19:14;0;0.010317715331023;0;0;男;[666][666][666];0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;47;草原领主喜羊羊;其他;滴滴哦;2023-01-09 09:47:50;0;0.010317715331023;0;0;男;滴滴哦;0.0;0.0;0.0
周周福运来;湖南;0;38;180;466;重要消息：、美股周三收高，标普指数涨，纳斯达克指数涨，道琼斯指数涨；热门中概股普涨，纳斯达克中国金龙指数涨，新年两日累涨；、央行：加大金融对国内需求和供给体系的支持力度支持房地产市场平稳健康发展；年有序推进数字人民币试点；年要精准有力实施展开;#财经##股票#;47;草原领主喜羊羊;其他;无法反驳;2023-01-06 12:31:36;0;0.010317715331023;0;0;男;无法反驳;0.0;0.0;0.0
