发布时间,url链接,发布者(帖子发布者),IP属地,帖子账号粉丝数,转发数,评论数,点赞数,文本,话题,一级账号粉丝数,用户名（评论用户）,评论属地,评论内容,评论时间,评论点赞数,标记（0代表一级，1代表二级）
2024-11-13 06:07:55,https://www.xiaohongshu.com/explore/6734423b0000000019018740?xsec_token=AB1goRH1NGW1MyIyejlQGf5k2S9qH_PNtUFqg_IEl8F6Y=&xsec_source=pc_search,小红薯6733CAF1,福建,,,0,8,"11月13日星期三，农历十月十三
高层动态
1、习近平：12日对广东珠海市驾车冲撞行人案件作出重要指示指出，广东珠海市香洲区体育中心发生驾车冲撞行人案件，造成重大人员伤亡，性质极其恶劣。要全力救治伤员，精心做好伤亡人员及家属安抚善后工作。要依法严惩凶手。各地区和有关部门要深刻汲取教训、举一反三，加强风险源头防控，及时化解矛盾纠纷，严防发生极端案件，全力保障人民群众生命安全和社会稳定。（新华社）
2、习近平：11日向“全球南方”媒体智库高端论坛致贺信。习近平强调，希望与会嘉宾深入探讨、凝聚共识，共同唱响“南方声音”，展现“南方担当”，为推动全球南方成为维护和平的稳定力量、开放发展的中坚力量、全球治理的建设力量、文明互鉴的促进力量贡献智慧。（新华社）
政法要闻
张军：12日在全国法院生态环境资源审判工作会议上强调，要围绕深入学习贯彻三中全会精神，完整、准确、全面将习近平生态文明思想、习近平法治思想落实到环境资源审判全过程各方面，加快推进环境资源审判工作高质量发展。（最高法网站）硬新闻
1、国务院：12日发布关于修改《全国年节及纪念日放假办法》的决定。春节放假4天（农历除夕、正月初一至初三），劳动节，放假2天（5月1日、2日）。法定节假日假期前后连续工作一般不超过6天。（中国政府网）2、司法部：近日发布第一批行政执法监督典型案例，聚焦群众身边事、平常事，突出涉企执法监督，着力解决不规范检查、过度检查等问题。（司法部网站）
3、教育部等三部门：近日印发通知部署幼儿园和小学近视防控关键阶段防控工作，要求保证小学生每天睡眠时间达到10小时。（教育部网站）
4、交通运输部、国家发改委：12日发布关于印发《交通物流降本提质增效行动计划》的通知，提出到2027年社会物流总费用与GDP的比率力争降低至13.5%左右。（交通运输部网站）
5、农业农村部：最新数据显示，2021年以来，全国耕地总量增加了1758万亩，连续3年实现净增加。2024年，我国粮食产量预计将首次突破1.4万亿斤。（农业农村部网站）
6、文旅部：近日对《旅游投诉处理办法》部分内容进行了修订，现向社会公开征求意见。该办法将旅游投诉处理机构登记受理时限压缩为2个工作日以内，将被投诉人答复时限压缩为最长不超过5个工作日。（文旅部网站）#时事热点[话题]# #新闻[话题]# #财经知识[话题]# #社会新闻[话题]# #今日热点[话题]# #热点[话题]# #热点新闻事件[话题]# #经济[话题]#",每天三分钟，速览天下事,,,,,,0,0
2024-11-12 11:18:00,https://www.xiaohongshu.com/explore/67333968000000001a036a0f?xsec_token=AB8Awd1Iww05bMbIIYTd8Qt6KUmCgwjJcFpXg_BCcAxNY=&xsec_source=pc_search,广漂十年的阿晖,广东,,,0,7,"11月11日19时48分许，广东珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。
#珠海体育中心[话题]# #珠海[话题]# #珠海撞人事件[话题]# #珠海撞人事件最新警情通报[话题]# #珠海体育中心撞人[话题]# #珠海体育中心撞人司机已被控制[话题]#",珠海通报驾车冲撞市民重大恶性案件,,,,,,0,0
2024-11-14 00:23:43,https://www.xiaohongshu.com/explore/6735430f000000001b010693?xsec_token=ABE86PHLIL_LELjXYnEChQ8I5zXAL7k-zh4t6aD0beBxo=&xsec_source=pc_search,不想三分热的小白禾,广东,,,14,12,"前两天就看到珠海市市民驾车撞人的新闻，目前已经是38人死43人受伤，也许这仅仅只是新闻报道的数字，真实数字不止如此。
.
很感慨，真的不知道意外和明天哪个来得更快。
.
都说是报复社会，戾气过重，但这些跟那些无辜的受害者有什么关系？仅仅因为他们不幸刚好那时在那附近？
.
没有任何考究可言，对这种人 祸，有种防不胜防的无力感。
.
但也许我们可以其他方面注意。
.
1️⃣ 尽量避免跟人起冲突，尤其是精神状态不是很稳定的人。毕竟你不知道对方发生了什么，不知道冲突会不会激化他的行为；
2️⃣ 尽量避开人群多的场所，遇到热闹尽量不要凑上前去吧；
.
退让，退让戾气，退让人群，退让一切潜在危险吧。
也要好好生活，活在当下，珍惜眼前。毕竟在我们力所能及的退#内心强大[话题]# #情绪价值[话题]# #学点儿心理学[话题]# #勇敢做自己[话题]# #深度思考[话题]# #自我成长[话题]# #个人成长[话题]# #爱自己[话题]# #情绪管理[话题]# 让保护外，还有什么意外，不得而知，只能过好当下。
#大大方方做自己[话题]#",适时的退让也是强有力的自我保护,,,云南,不参加暴走团就行,2024-11-14 10:59:32,1,0
2024-11-14 00:23:43,https://www.xiaohongshu.com/explore/6735430f000000001b010693?xsec_token=ABE86PHLIL_LELjXYnEChQ8I5zXAL7k-zh4t6aD0beBxo=&xsec_source=pc_search,不想三分热的小白禾,广东,,,14,12,"前两天就看到珠海市市民驾车撞人的新闻，目前已经是38人死43人受伤，也许这仅仅只是新闻报道的数字，真实数字不止如此。
.
很感慨，真的不知道意外和明天哪个来得更快。
.
都说是报复社会，戾气过重，但这些跟那些无辜的受害者有什么关系？仅仅因为他们不幸刚好那时在那附近？
.
没有任何考究可言，对这种人 祸，有种防不胜防的无力感。
.
但也许我们可以其他方面注意。
.
1️⃣ 尽量避免跟人起冲突，尤其是精神状态不是很稳定的人。毕竟你不知道对方发生了什么，不知道冲突会不会激化他的行为；
2️⃣ 尽量避开人群多的场所，遇到热闹尽量不要凑上前去吧；
.
退让，退让戾气，退让人群，退让一切潜在危险吧。
也要好好生活，活在当下，珍惜眼前。毕竟在我们力所能及的退#内心强大[话题]# #情绪价值[话题]# #学点儿心理学[话题]# #勇敢做自己[话题]# #深度思考[话题]# #自我成长[话题]# #个人成长[话题]# #爱自己[话题]# #情绪管理[话题]# 让保护外，还有什么意外，不得而知，只能过好当下。
#大大方方做自己[话题]#",适时的退让也是强有力的自我保护,,,云南,赞同,2024-11-14 14:37:16,0,0
2024-11-14 00:23:43,https://www.xiaohongshu.com/explore/6735430f000000001b010693?xsec_token=ABE86PHLIL_LELjXYnEChQ8I5zXAL7k-zh4t6aD0beBxo=&xsec_source=pc_search,不想三分热的小白禾,广东,,,14,12,"前两天就看到珠海市市民驾车撞人的新闻，目前已经是38人死43人受伤，也许这仅仅只是新闻报道的数字，真实数字不止如此。
.
很感慨，真的不知道意外和明天哪个来得更快。
.
都说是报复社会，戾气过重，但这些跟那些无辜的受害者有什么关系？仅仅因为他们不幸刚好那时在那附近？
.
没有任何考究可言，对这种人 祸，有种防不胜防的无力感。
.
但也许我们可以其他方面注意。
.
1️⃣ 尽量避免跟人起冲突，尤其是精神状态不是很稳定的人。毕竟你不知道对方发生了什么，不知道冲突会不会激化他的行为；
2️⃣ 尽量避开人群多的场所，遇到热闹尽量不要凑上前去吧；
.
退让，退让戾气，退让人群，退让一切潜在危险吧。
也要好好生活，活在当下，珍惜眼前。毕竟在我们力所能及的退#内心强大[话题]# #情绪价值[话题]# #学点儿心理学[话题]# #勇敢做自己[话题]# #深度思考[话题]# #自我成长[话题]# #个人成长[话题]# #爱自己[话题]# #情绪管理[话题]# 让保护外，还有什么意外，不得而知，只能过好当下。
#大大方方做自己[话题]#",适时的退让也是强有力的自我保护,,,贵州,太吓人了，退让是对自己负责[飞吻R],2024-11-14 01:36:14,1,0
2024-11-14 00:23:43,https://www.xiaohongshu.com/explore/6735430f000000001b010693?xsec_token=ABE86PHLIL_LELjXYnEChQ8I5zXAL7k-zh4t6aD0beBxo=&xsec_source=pc_search,不想三分热的小白禾,广东,,,14,12,"前两天就看到珠海市市民驾车撞人的新闻，目前已经是38人死43人受伤，也许这仅仅只是新闻报道的数字，真实数字不止如此。
.
很感慨，真的不知道意外和明天哪个来得更快。
.
都说是报复社会，戾气过重，但这些跟那些无辜的受害者有什么关系？仅仅因为他们不幸刚好那时在那附近？
.
没有任何考究可言，对这种人 祸，有种防不胜防的无力感。
.
但也许我们可以其他方面注意。
.
1️⃣ 尽量避免跟人起冲突，尤其是精神状态不是很稳定的人。毕竟你不知道对方发生了什么，不知道冲突会不会激化他的行为；
2️⃣ 尽量避开人群多的场所，遇到热闹尽量不要凑上前去吧；
.
退让，退让戾气，退让人群，退让一切潜在危险吧。
也要好好生活，活在当下，珍惜眼前。毕竟在我们力所能及的退#内心强大[话题]# #情绪价值[话题]# #学点儿心理学[话题]# #勇敢做自己[话题]# #深度思考[话题]# #自我成长[话题]# #个人成长[话题]# #爱自己[话题]# #情绪管理[话题]# 让保护外，还有什么意外，不得而知，只能过好当下。
#大大方方做自己[话题]#",适时的退让也是强有力的自我保护,,,北京,消除戾气，善待自己,2024-11-14 00:51:28,1,0
2024-11-14 00:23:43,https://www.xiaohongshu.com/explore/6735430f000000001b010693?xsec_token=ABE86PHLIL_LELjXYnEChQ8I5zXAL7k-zh4t6aD0beBxo=&xsec_source=pc_search,不想三分热的小白禾,广东,,,14,12,"前两天就看到珠海市市民驾车撞人的新闻，目前已经是38人死43人受伤，也许这仅仅只是新闻报道的数字，真实数字不止如此。
.
很感慨，真的不知道意外和明天哪个来得更快。
.
都说是报复社会，戾气过重，但这些跟那些无辜的受害者有什么关系？仅仅因为他们不幸刚好那时在那附近？
.
没有任何考究可言，对这种人 祸，有种防不胜防的无力感。
.
但也许我们可以其他方面注意。
.
1️⃣ 尽量避免跟人起冲突，尤其是精神状态不是很稳定的人。毕竟你不知道对方发生了什么，不知道冲突会不会激化他的行为；
2️⃣ 尽量避开人群多的场所，遇到热闹尽量不要凑上前去吧；
.
退让，退让戾气，退让人群，退让一切潜在危险吧。
也要好好生活，活在当下，珍惜眼前。毕竟在我们力所能及的退#内心强大[话题]# #情绪价值[话题]# #学点儿心理学[话题]# #勇敢做自己[话题]# #深度思考[话题]# #自我成长[话题]# #个人成长[话题]# #爱自己[话题]# #情绪管理[话题]# 让保护外，还有什么意外，不得而知，只能过好当下。
#大大方方做自己[话题]#",适时的退让也是强有力的自我保护,,,江苏,退让[玫瑰R]是[玫瑰R]好好生活的[玫瑰R],2024-11-14 06:02:38,1,0
2024-11-14 00:23:43,https://www.xiaohongshu.com/explore/6735430f000000001b010693?xsec_token=ABE86PHLIL_LELjXYnEChQ8I5zXAL7k-zh4t6aD0beBxo=&xsec_source=pc_search,不想三分热的小白禾,广东,,,14,12,"前两天就看到珠海市市民驾车撞人的新闻，目前已经是38人死43人受伤，也许这仅仅只是新闻报道的数字，真实数字不止如此。
.
很感慨，真的不知道意外和明天哪个来得更快。
.
都说是报复社会，戾气过重，但这些跟那些无辜的受害者有什么关系？仅仅因为他们不幸刚好那时在那附近？
.
没有任何考究可言，对这种人 祸，有种防不胜防的无力感。
.
但也许我们可以其他方面注意。
.
1️⃣ 尽量避免跟人起冲突，尤其是精神状态不是很稳定的人。毕竟你不知道对方发生了什么，不知道冲突会不会激化他的行为；
2️⃣ 尽量避开人群多的场所，遇到热闹尽量不要凑上前去吧；
.
退让，退让戾气，退让人群，退让一切潜在危险吧。
也要好好生活，活在当下，珍惜眼前。毕竟在我们力所能及的退#内心强大[话题]# #情绪价值[话题]# #学点儿心理学[话题]# #勇敢做自己[话题]# #深度思考[话题]# #自我成长[话题]# #个人成长[话题]# #爱自己[话题]# #情绪管理[话题]# 让保护外，还有什么意外，不得而知，只能过好当下。
#大大方方做自己[话题]#",适时的退让也是强有力的自我保护,,,江苏,退让！[点赞R],2024-11-14 01:24:49,1,0
2024-11-14 00:23:43,https://www.xiaohongshu.com/explore/6735430f000000001b010693?xsec_token=ABE86PHLIL_LELjXYnEChQ8I5zXAL7k-zh4t6aD0beBxo=&xsec_source=pc_search,不想三分热的小白禾,广东,,,14,12,"前两天就看到珠海市市民驾车撞人的新闻，目前已经是38人死43人受伤，也许这仅仅只是新闻报道的数字，真实数字不止如此。
.
很感慨，真的不知道意外和明天哪个来得更快。
.
都说是报复社会，戾气过重，但这些跟那些无辜的受害者有什么关系？仅仅因为他们不幸刚好那时在那附近？
.
没有任何考究可言，对这种人 祸，有种防不胜防的无力感。
.
但也许我们可以其他方面注意。
.
1️⃣ 尽量避免跟人起冲突，尤其是精神状态不是很稳定的人。毕竟你不知道对方发生了什么，不知道冲突会不会激化他的行为；
2️⃣ 尽量避开人群多的场所，遇到热闹尽量不要凑上前去吧；
.
退让，退让戾气，退让人群，退让一切潜在危险吧。
也要好好生活，活在当下，珍惜眼前。毕竟在我们力所能及的退#内心强大[话题]# #情绪价值[话题]# #学点儿心理学[话题]# #勇敢做自己[话题]# #深度思考[话题]# #自我成长[话题]# #个人成长[话题]# #爱自己[话题]# #情绪管理[话题]# 让保护外，还有什么意外，不得而知，只能过好当下。
#大大方方做自己[话题]#",适时的退让也是强有力的自我保护,,,贵州,喜欢这个说法。,2024-11-15 04:35:00,0,0
2024-11-14 00:23:43,https://www.xiaohongshu.com/explore/6735430f000000001b010693?xsec_token=ABE86PHLIL_LELjXYnEChQ8I5zXAL7k-zh4t6aD0beBxo=&xsec_source=pc_search,不想三分热的小白禾,广东,,,14,12,"前两天就看到珠海市市民驾车撞人的新闻，目前已经是38人死43人受伤，也许这仅仅只是新闻报道的数字，真实数字不止如此。
.
很感慨，真的不知道意外和明天哪个来得更快。
.
都说是报复社会，戾气过重，但这些跟那些无辜的受害者有什么关系？仅仅因为他们不幸刚好那时在那附近？
.
没有任何考究可言，对这种人 祸，有种防不胜防的无力感。
.
但也许我们可以其他方面注意。
.
1️⃣ 尽量避免跟人起冲突，尤其是精神状态不是很稳定的人。毕竟你不知道对方发生了什么，不知道冲突会不会激化他的行为；
2️⃣ 尽量避开人群多的场所，遇到热闹尽量不要凑上前去吧；
.
退让，退让戾气，退让人群，退让一切潜在危险吧。
也要好好生活，活在当下，珍惜眼前。毕竟在我们力所能及的退#内心强大[话题]# #情绪价值[话题]# #学点儿心理学[话题]# #勇敢做自己[话题]# #深度思考[话题]# #自我成长[话题]# #个人成长[话题]# #爱自己[话题]# #情绪管理[话题]# 让保护外，还有什么意外，不得而知，只能过好当下。
#大大方方做自己[话题]#",适时的退让也是强有力的自我保护,,,山西,适时的退让也是强有力的自我保护[赞R],2024-11-15 02:53:39,0,0
2024-11-14 00:23:43,https://www.xiaohongshu.com/explore/6735430f000000001b010693?xsec_token=ABE86PHLIL_LELjXYnEChQ8I5zXAL7k-zh4t6aD0beBxo=&xsec_source=pc_search,不想三分热的小白禾,广东,,,14,12,"前两天就看到珠海市市民驾车撞人的新闻，目前已经是38人死43人受伤，也许这仅仅只是新闻报道的数字，真实数字不止如此。
.
很感慨，真的不知道意外和明天哪个来得更快。
.
都说是报复社会，戾气过重，但这些跟那些无辜的受害者有什么关系？仅仅因为他们不幸刚好那时在那附近？
.
没有任何考究可言，对这种人 祸，有种防不胜防的无力感。
.
但也许我们可以其他方面注意。
.
1️⃣ 尽量避免跟人起冲突，尤其是精神状态不是很稳定的人。毕竟你不知道对方发生了什么，不知道冲突会不会激化他的行为；
2️⃣ 尽量避开人群多的场所，遇到热闹尽量不要凑上前去吧；
.
退让，退让戾气，退让人群，退让一切潜在危险吧。
也要好好生活，活在当下，珍惜眼前。毕竟在我们力所能及的退#内心强大[话题]# #情绪价值[话题]# #学点儿心理学[话题]# #勇敢做自己[话题]# #深度思考[话题]# #自我成长[话题]# #个人成长[话题]# #爱自己[话题]# #情绪管理[话题]# 让保护外，还有什么意外，不得而知，只能过好当下。
#大大方方做自己[话题]#",适时的退让也是强有力的自我保护,,,广东,我还真不参加[偷笑R],2024-11-15 00:27:19,0,0
2024-11-14 00:23:43,https://www.xiaohongshu.com/explore/6735430f000000001b010693?xsec_token=ABE86PHLIL_LELjXYnEChQ8I5zXAL7k-zh4t6aD0beBxo=&xsec_source=pc_search,不想三分热的小白禾,广东,,,14,12,"前两天就看到珠海市市民驾车撞人的新闻，目前已经是38人死43人受伤，也许这仅仅只是新闻报道的数字，真实数字不止如此。
.
很感慨，真的不知道意外和明天哪个来得更快。
.
都说是报复社会，戾气过重，但这些跟那些无辜的受害者有什么关系？仅仅因为他们不幸刚好那时在那附近？
.
没有任何考究可言，对这种人 祸，有种防不胜防的无力感。
.
但也许我们可以其他方面注意。
.
1️⃣ 尽量避免跟人起冲突，尤其是精神状态不是很稳定的人。毕竟你不知道对方发生了什么，不知道冲突会不会激化他的行为；
2️⃣ 尽量避开人群多的场所，遇到热闹尽量不要凑上前去吧；
.
退让，退让戾气，退让人群，退让一切潜在危险吧。
也要好好生活，活在当下，珍惜眼前。毕竟在我们力所能及的退#内心强大[话题]# #情绪价值[话题]# #学点儿心理学[话题]# #勇敢做自己[话题]# #深度思考[话题]# #自我成长[话题]# #个人成长[话题]# #爱自己[话题]# #情绪管理[话题]# 让保护外，还有什么意外，不得而知，只能过好当下。
#大大方方做自己[话题]#",适时的退让也是强有力的自我保护,,,广东,毕竟保命重要啊,2024-11-15 00:27:06,0,0
2024-11-14 00:23:43,https://www.xiaohongshu.com/explore/6735430f000000001b010693?xsec_token=ABE86PHLIL_LELjXYnEChQ8I5zXAL7k-zh4t6aD0beBxo=&xsec_source=pc_search,不想三分热的小白禾,广东,,,14,12,"前两天就看到珠海市市民驾车撞人的新闻，目前已经是38人死43人受伤，也许这仅仅只是新闻报道的数字，真实数字不止如此。
.
很感慨，真的不知道意外和明天哪个来得更快。
.
都说是报复社会，戾气过重，但这些跟那些无辜的受害者有什么关系？仅仅因为他们不幸刚好那时在那附近？
.
没有任何考究可言，对这种人 祸，有种防不胜防的无力感。
.
但也许我们可以其他方面注意。
.
1️⃣ 尽量避免跟人起冲突，尤其是精神状态不是很稳定的人。毕竟你不知道对方发生了什么，不知道冲突会不会激化他的行为；
2️⃣ 尽量避开人群多的场所，遇到热闹尽量不要凑上前去吧；
.
退让，退让戾气，退让人群，退让一切潜在危险吧。
也要好好生活，活在当下，珍惜眼前。毕竟在我们力所能及的退#内心强大[话题]# #情绪价值[话题]# #学点儿心理学[话题]# #勇敢做自己[话题]# #深度思考[话题]# #自我成长[话题]# #个人成长[话题]# #爱自己[话题]# #情绪管理[话题]# 让保护外，还有什么意外，不得而知，只能过好当下。
#大大方方做自己[话题]#",适时的退让也是强有力的自我保护,,,广东,对呀对呀，还是保命重要,2024-11-15 00:28:41,0,0
2024-11-14 00:23:43,https://www.xiaohongshu.com/explore/6735430f000000001b010693?xsec_token=ABE86PHLIL_LELjXYnEChQ8I5zXAL7k-zh4t6aD0beBxo=&xsec_source=pc_search,不想三分热的小白禾,广东,,,14,12,"前两天就看到珠海市市民驾车撞人的新闻，目前已经是38人死43人受伤，也许这仅仅只是新闻报道的数字，真实数字不止如此。
.
很感慨，真的不知道意外和明天哪个来得更快。
.
都说是报复社会，戾气过重，但这些跟那些无辜的受害者有什么关系？仅仅因为他们不幸刚好那时在那附近？
.
没有任何考究可言，对这种人 祸，有种防不胜防的无力感。
.
但也许我们可以其他方面注意。
.
1️⃣ 尽量避免跟人起冲突，尤其是精神状态不是很稳定的人。毕竟你不知道对方发生了什么，不知道冲突会不会激化他的行为；
2️⃣ 尽量避开人群多的场所，遇到热闹尽量不要凑上前去吧；
.
退让，退让戾气，退让人群，退让一切潜在危险吧。
也要好好生活，活在当下，珍惜眼前。毕竟在我们力所能及的退#内心强大[话题]# #情绪价值[话题]# #学点儿心理学[话题]# #勇敢做自己[话题]# #深度思考[话题]# #自我成长[话题]# #个人成长[话题]# #爱自己[话题]# #情绪管理[话题]# 让保护外，还有什么意外，不得而知，只能过好当下。
#大大方方做自己[话题]#",适时的退让也是强有力的自我保护,,,广东,是的是的，也要相信自己的第六感，有危险就跑,2024-11-15 00:29:17,0,0
2024-11-14 00:23:43,https://www.xiaohongshu.com/explore/6735430f000000001b010693?xsec_token=ABE86PHLIL_LELjXYnEChQ8I5zXAL7k-zh4t6aD0beBxo=&xsec_source=pc_search,不想三分热的小白禾,广东,,,14,12,"前两天就看到珠海市市民驾车撞人的新闻，目前已经是38人死43人受伤，也许这仅仅只是新闻报道的数字，真实数字不止如此。
.
很感慨，真的不知道意外和明天哪个来得更快。
.
都说是报复社会，戾气过重，但这些跟那些无辜的受害者有什么关系？仅仅因为他们不幸刚好那时在那附近？
.
没有任何考究可言，对这种人 祸，有种防不胜防的无力感。
.
但也许我们可以其他方面注意。
.
1️⃣ 尽量避免跟人起冲突，尤其是精神状态不是很稳定的人。毕竟你不知道对方发生了什么，不知道冲突会不会激化他的行为；
2️⃣ 尽量避开人群多的场所，遇到热闹尽量不要凑上前去吧；
.
退让，退让戾气，退让人群，退让一切潜在危险吧。
也要好好生活，活在当下，珍惜眼前。毕竟在我们力所能及的退#内心强大[话题]# #情绪价值[话题]# #学点儿心理学[话题]# #勇敢做自己[话题]# #深度思考[话题]# #自我成长[话题]# #个人成长[话题]# #爱自己[话题]# #情绪管理[话题]# 让保护外，还有什么意外，不得而知，只能过好当下。
#大大方方做自己[话题]#",适时的退让也是强有力的自我保护,,,广东,好好生活，好好珍惜生命啦[偷笑R],2024-11-15 00:27:37,0,0
2024-11-14 00:23:43,https://www.xiaohongshu.com/explore/6735430f000000001b010693?xsec_token=ABE86PHLIL_LELjXYnEChQ8I5zXAL7k-zh4t6aD0beBxo=&xsec_source=pc_search,不想三分热的小白禾,广东,,,14,12,"前两天就看到珠海市市民驾车撞人的新闻，目前已经是38人死43人受伤，也许这仅仅只是新闻报道的数字，真实数字不止如此。
.
很感慨，真的不知道意外和明天哪个来得更快。
.
都说是报复社会，戾气过重，但这些跟那些无辜的受害者有什么关系？仅仅因为他们不幸刚好那时在那附近？
.
没有任何考究可言，对这种人 祸，有种防不胜防的无力感。
.
但也许我们可以其他方面注意。
.
1️⃣ 尽量避免跟人起冲突，尤其是精神状态不是很稳定的人。毕竟你不知道对方发生了什么，不知道冲突会不会激化他的行为；
2️⃣ 尽量避开人群多的场所，遇到热闹尽量不要凑上前去吧；
.
退让，退让戾气，退让人群，退让一切潜在危险吧。
也要好好生活，活在当下，珍惜眼前。毕竟在我们力所能及的退#内心强大[话题]# #情绪价值[话题]# #学点儿心理学[话题]# #勇敢做自己[话题]# #深度思考[话题]# #自我成长[话题]# #个人成长[话题]# #爱自己[话题]# #情绪管理[话题]# 让保护外，还有什么意外，不得而知，只能过好当下。
#大大方方做自己[话题]#",适时的退让也是强有力的自我保护,,,广东,保护自己[飞吻R],2024-11-15 00:28:56,1,0
2024-11-12 12:17:38,https://www.xiaohongshu.com/explore/67334762000000003c01ae5f?xsec_token=AB8Awd1Iww05bMbIIYTd8Qtz3h2nnLyIvhcvpYFY5alAg=&xsec_source=pc_search,阿坤探险记,广东,,,0,10,"在珠海这起驾车撞市民的严重事件中，人身保险和车辆保险的理赔流程如下：
1. 人身保险方面：
报案：事故发生后，受害者或其家属应尽快向所购买人身保险的保险公司报案。报案时需说明事故的基本情况、受害者的身份信息等，以便保险公司进行登记和后续处理。部分人身保险产品可能对报案时效有规定，比如有的要求发生事故起10天内报案，或者是治疗结束后再报案，所以要注意在规定时间内完成报案。
准备材料：受害者或其家属需要收集并准备相关的理赔材料，常见的包括医院出具的诊断证明、病历、药费收据、检查报告等医疗费用相关凭证；如果涉及误工费，要有医院出具的需要休息养病的证明以及受害者工作单位出具的误工证明；因伤致残的，需要提供残疾证明；不幸身故的，需要提供死亡证明等。
提交申请：将准备好的理赔材料提交给保险公司，可以通过线上平台上传资料（如果保险公司支持小额理赔的线上申请），或者按照保险公司要求将材料邮寄到指定地点。对于理赔额度较大的案件，保险公司通常会启动理赔调查流程。
审核与赔付：保险公司对提交的理赔申请和材料进行审核，确认是否符合保险合同约定的赔付条件。如果审核通过，保险公司会按照合同约定的赔偿标准进行赔付，并将赔偿款支付给受益人。
需要强调的是，这起案件性质极其恶劣，犯罪嫌疑人涉嫌以危险方法危害公共安全罪已被立案侦查。在这种情况下，保险公司的理赔工作会在公安机关的案件侦办和相关司法程序的基础上进行，以确保理赔的合法性和公正性。具体的理赔情况可能会因保险合同的条款、事故的具体情况以及司法认定的结果而有所不同。#生活手记##保险##涨知识#",珠海这起驾车撞市民的严重事件,,,,,,0,0
2024-11-13 12:51:09,https://www.xiaohongshu.com/explore/6734a0bc0000000019019fc4?xsec_token=AB1goRH1NGW1MyIyejlQGf5mdVYwDYWUlOfX7BQMlLZT8=&xsec_source=pc_search,妮妮育儿,广东,,,0,7,面对珠海恶性冲撞事件，家长应该这样教导孩子在外保护自己安全。#安全出行[话题]# #育儿经验分享[话题]# #家庭教育很重要[话题]# #安全意识要加强[话题]# #安全第一[话题]#,面对珠海恶性冲撞事件，家长应该这样教导孩子在外保护自己安全。#安全出行[话题]# #育儿经验分享[话题]# #家庭教育很重要[话题]# #安全意识要加强[话题]# #安全第一[话题]#,,,,,,0,0
2024-11-12 23:58:06,https://www.xiaohongshu.com/explore/6733eb8e000000001b0120e5?xsec_token=AB8Awd1Iww05bMbIIYTd8Qtw5Ce2f2hBgrrDsiXJ2WW6s=&xsec_source=pc_search,土豆🥔,浙江,,,0,6,"本期节目主要内容：
1.习近平对广东珠海市驾车冲撞行人案件作出重要指示强调 全力救治伤员 依法严惩凶手 加强风险源头防控 严防发生极端案件 李强作出批示；
2.习近平向“全球南方”媒体智库高端论坛致贺信；
3.【锚定现代化 改革再深化】“三北”攻坚加速推进 生态屏障越筑越牢；
4.李强对推进农田水利和高标准农田建设工作作出重要批示强调 扎实提高农业综合生产和防灾减灾能力 为保障国家粮食安全奠定坚实基础；
5.李强签署国务院令 公布《国务院关于修改〈全国年节及纪念日放假办法〉的决定》；
6.丁薛祥访问新加坡并主持中新双边合作机制会议；
7.李希会见越南共产党代表团；
8.学习贯彻习近平总书记关于城市工作重要论述理论研讨会在沪举行；
9.我国工业领域设备更新加速落地；
10.长三角外贸优势持续巩固 高端制造与民营经济齐发力；
11.【文化中国行】陶寺遗址博物馆正式开馆；
12.全国政协举行仪式纪念孙中山诞辰158周年；
13.梁光烈同志逝世；
14.国内联播快讯： （1）《交通物流降本提质增效行动计划》正式发布； （2）《关于做好医保基金预付工作的通知》发布； （3）教育部等三部门部署儿童近视防控工作； （4）海关总署出台15条重点举措推动西部陆海新通道建设； （5）我国超400个综合货运枢纽加快建设； （6）涪陵页岩气田累产突破700亿立方米； （7）纪录片《人民城市的上海实践》今晚播出；
15.黎北部遭以军空袭 以军称以多地遭黎火箭弹袭击 阿拉伯—伊斯兰国家特别峰会呼吁安理会通过敦促以色列停火决议；
16.国际联播快讯： （1）俄称在多战线推进 乌称阻止俄进攻； （2）俄军舰在英吉利海峡举行防空反潜演习； （3）美军称打击叙境内与伊朗有关的目标； （4）德机构称德企业订单短缺问题持续恶化。
#新闻[话题]# #新闻联播笔记[话题]# #新闻联播笔记[话题]# #学习日常[话题]#",11.12新闻联播打卡,,,,,,0,0
2024-11-12 11:27:23,https://www.xiaohongshu.com/explore/67333b9b000000001d03bec1?xsec_token=AB8Awd1Iww05bMbIIYTd8Qtxfagu6QFGZXnIXU-vKUp18=&xsec_source=pc_search,老糊涂,山东,,,0,6,,珠海出现35人当场死亡恶性案件,,,,,,0,0
